num_course,dat_course,cod_taxi,cod_client,typ_client,typ_chauffeur,offre_commerciale,note_eval,commentaire,sentiment_global,categorie,sentiment_categorie,verbatim_cle
298754965,2024-05-23,10970,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,4.00,Peu aimable,-0.4,CHAUFFEUR_COMPORTEMENT,-0.4,Peu aimable
298525635,2024-05-18,13058,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur au top !!! Ponctuel et très sympathique.,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur au top !!! Ponctuel et très sympathique.
298525635,2024-05-18,13058,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur au top !!! Ponctuel et très sympathique.,1.0,PONCTUALITE,1.0,Chauffeur au top !!! Ponctuel et très sympathique.
298324287,2024-05-23,12622,693990,40-CLIENT VAD+ AVEC ATTENTE,Service plus,Autres,5.00,Excellent t l avoir tous les jours . chauffeur bienveillant je le recommande.  Si je pouvai,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Excellent t l avoir tous les jours . chauffeur bienveillant je le recommande.
298751696,2024-05-23,3465,691000,21-SERVICE+ SOCIÉTÉS,Club affaires,Service Plus,5.00,"Très sympathique,  professionnel. J'ai fait Paris XIIe, à Alfortville, le temps est passé super vite . Je valide à 100%",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Très sympathique, professionnel. Le temps est passé super vite . Je valide à 100%"
298744682,2024-05-23,1979,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Chauffeur très sympathique et aidant pour accès PMR,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très sympathique et aidant pour accès PMR
298744682,2024-05-23,1979,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Chauffeur très sympathique et aidant pour accès PMR,1.0,ACCESSIBILITE,1.0,Chauffeur très sympathique et aidant pour accès PMR
298695675,2024-05-23,13458,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,5.00,Chauffeur prévenant et sympathique.,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur prévenant et sympathique.
298767170,2024-05-23,5246,695331,59-GRAND PUBLIC,Service plus,Grand Public,4.00,Râle pour le g7 connect,-0.5,APPLICATION,-0.5,Râle pour le g7 connect
298774388,2024-05-23,11594,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,1.00,"Chauffeur qui conduit dangereusement, met en danger cyclistes et piétons.",-1.0,CHAUFFEUR_CONDUITE,-1.0,"Chauffeur qui conduit dangereusement, met en danger cyclistes et piétons."
298691739,2024-05-23,5994,695331,59-GRAND PUBLIC,Service,Grand Public,4.00,Aucun dialogue mais ponctuel et disponible,0.6,CHAUFFEUR_COMPORTEMENT,0.0,Aucun dialogue mais ponctuel et disponible
298691739,2024-05-23,5994,695331,59-GRAND PUBLIC,Service,Grand Public,4.00,Aucun dialogue mais ponctuel et disponible,0.6,PONCTUALITE,1.0,Aucun dialogue mais ponctuel et disponible
298770089,2024-05-23,13597,695331,91-G7+ ET G7VAN,Service plus,Grand Public,1.00,"Because if you se in our location , he pick up us and going around in the same place and go around in traffic. |This is not normal",-1.0,TRAJET_ITINERAIRE,-1.0,he pick up us and going around in the same place and go around in traffic. This is not normal
298288200,2024-05-23,5104,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,"Brilliant service, very comfortable, on time!",1.0,VEHICULE_CONFORT,1.0,"Brilliant service, very comfortable, on time!"
298288200,2024-05-23,5104,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,"Brilliant service, very comfortable, on time!",1.0,PONCTUALITE,1.0,"Brilliant service, very comfortable, on time!"
298770999,2024-05-23,1641,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Super chauffeur très agréable,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Super chauffeur très agréable
298699865,2024-05-22,2367,695331,59-GRAND PUBLIC,Club affaires,Grand Public,5.00,Très  agréable course chauffeurvULTRA PROFESSIONNEL et très sympathique. Merci monsieur le chauffeur,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Très agréable course chauffeur ULTRA PROFESSIONNEL et très sympathique.
298496876,2024-05-17,12068,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,5.00,Chauffeur fantastique ! Et fort sympathique. Grâce à lui je n'ai pas raté mon train. Et j'ai passé un bon moment. Merci Monsieur !,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur fantastique ! Grâce à lui je n'ai pas raté mon train. Et j'ai passé un bon moment.
298496876,2024-05-17,12068,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,5.00,Chauffeur fantastique ! Et fort sympathique. Grâce à lui je n'ai pas raté mon train. Et j'ai passé un bon moment. Merci Monsieur !,1.0,PONCTUALITE,1.0,Chauffeur fantastique ! Grâce à lui je n'ai pas raté mon train. Et j'ai passé un bon moment.
298768254,2024-05-23,11241,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,"Très sympathique, une très bonne prise en charge jusqu'à notre arrivée,",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Très sympathique, une très bonne prise en charge jusqu'à notre arrivée"
298771583,2024-05-23,12272,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,4.00,"Peu disponible pour ses clients âgés, plus préoccupé par ses appels",-0.4,CHAUFFEUR_COMPORTEMENT,-0.4,"Peu disponible pour ses clients âgés, plus préoccupé par ses appels"
298772811,2024-05-23,12924,695331,59-GRAND PUBLIC,Service plus,Grand Public,2.00,Chauffeur n'a pas cessé de parler au téléphone dans le cadre d'une conversation très tendue; aucune détente pour le passager et l'impression d'être un colis à livrer. Point !  Et je n'ai ja-mais payé aussi cher pour ce trajet que je fais régulièrement en taxi.,-0.8,CHAUFFEUR_COMPORTEMENT,-1.0,Chauffeur n'a pas cessé de parler au téléphone dans le cadre d'une conversation très tendue; aucune détente pour le passager et je n'ai ja-mais payé aussi cher pour ce trajet.
298772811,2024-05-23,12924,695331,59-GRAND PUBLIC,Service plus,Grand Public,2.00,Chauffeur n'a pas cessé de parler au téléphone dans le cadre d'une conversation très tendue; aucune détente pour le passager et l'impression d'être un colis à livrer. Point !  Et je n'ai ja-mais payé aussi cher pour ce trajet que je fais régulièrement en taxi.,-0.8,PRIX_FACTURATION,-0.6,Chauffeur n'a pas cessé de parler au téléphone dans le cadre d'une conversation très tendue; aucune détente pour le passager et je n'ai ja-mais payé aussi cher pour ce trajet.
298743575,2024-05-23,7559,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur professionnel et très agréable |Parfait,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur professionnel et très agréable
298774440,2024-05-23,9375,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,1.00,Forte odeur de cigarette dans le véhicule,-1.0,VEHICULE_PROPRETE,-1.0,Forte odeur de cigarette dans le véhicule
298730539,2024-05-23,6947,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,Je n'ai pas reçu la facture ou reçu. Pourriez-vous me le transmettre ?||Merci.,0.5,PRIX_FACTURATION,0.5,Je n'ai pas reçu la facture ou reçu. Pourriez-vous me le transmettre ?
298725763,2024-05-23,2806,695331,91-G7+ ET G7VAN,Service plus,Grand Public,1.00,Wpourquoi est ce que le prix de la course est passé de 74 a 85€. C est scandaleux. |Je dépose une réclamation contre cette pratique innacceptable,-1.0,PRIX_FACTURATION,-1.0,pourquoi est ce que le prix de la course est passé de 74 a 85€. C est scandaleux. |Je dépose une réclamation contre cette pratique innacceptable
298725763,2024-05-23,2806,695331,91-G7+ ET G7VAN,Service plus,Grand Public,1.00,Wpourquoi est ce que le prix de la course est passé de 74 a 85€. C est scandaleux. |Je dépose une réclamation contre cette pratique innacceptable,-1.0,SERVICE_CLIENT,-1.0,pourquoi est ce que le prix de la course est passé de 74 a 85€. C est scandaleux. |Je dépose une réclamation contre cette pratique innacceptable
298771676,2024-05-23,7131,704945,15-CLUB AFFAIRES PREMIUM,Service plus,Club Affaires,5.00,Je signale que j'ai demandé au taxi G7 Toyota noir GJ 997 DN de payer avec G7 Connect et que la conductrice a refusé me disant que ce n'était pas son taxi. À quoi sert l'abonnement ?|Par co-ntre la personne suivante a été efficace et très cordiale. Merci de m'expliquer ce dysfonctionnement,0.5,APPLICATION,-1.0,J'ai demandé au taxi G7 Toyota noir GJ 997 DN de payer avec G7 Connect et que la conductrice a refusé me disant que ce n'était pas son taxi. À quoi sert l'abonnement ?|Par co-ntre la personne suivante a été efficace et très cordiale.
298771676,2024-05-23,7131,704945,15-CLUB AFFAIRES PREMIUM,Service plus,Club Affaires,5.00,Je signale que j'ai demandé au taxi G7 Toyota noir GJ 997 DN de payer avec G7 Connect et que la conductrice a refusé me disant que ce n'était pas son taxi. À quoi sert l'abonnement ?|Par co-ntre la personne suivante a été efficace et très cordiale. Merci de m'expliquer ce dysfonctionnement,0.5,CHAUFFEUR_COMPORTEMENT,1.0,J'ai demandé au taxi G7 Toyota noir GJ 997 DN de payer avec G7 Connect et que la conductrice a refusé me disant que ce n'était pas son taxi. À quoi sert l'abonnement ?|Par co-ntre la personne suivante a été efficace et très cordiale.
298771812,2024-05-23,7117,607658,56-GRAND PUBLIC,Service plus,Grand Public,1.00,Chauffeur désagréable |Rallonge les distances pour faire payer les clients |C'est nul,-1.0,CHAUFFEUR_COMPORTEMENT,-1.0,Chauffeur désagréable |Rallonge les distances pour faire payer les clients |C'est nul
298771812,2024-05-23,7117,607658,56-GRAND PUBLIC,Service plus,Grand Public,1.00,Chauffeur désagréable |Rallonge les distances pour faire payer les clients |C'est nul,-1.0,TRAJET_ITINERAIRE,-1.0,Chauffeur désagréable |Rallonge les distances pour faire payer les clients |C'est nul
298723979,2024-05-22,10642,695331,92-G7VIP ET G7VANVIP,Service plus,Grand Public,5.00,Excellent service apporté,1.0,SERVICE_CLIENT,1.0,Excellent service apporté
298524428,2024-05-21,9603,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,5.00,Très sympathique !,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Très sympathique !
298520249,2024-05-23,4092,695449,40-CLIENT VAD+ AVEC ATTENTE,Service plus,Autres,5.00,Chauffeur très professionnel.|Propose une bouteille d'eau et son aide pour porter le bagage.,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très professionnel.|Propose une bouteille d'eau et son aide pour porter le bagage.
298520249,2024-05-23,4092,695449,40-CLIENT VAD+ AVEC ATTENTE,Service plus,Autres,5.00,Chauffeur très professionnel.|Propose une bouteille d'eau et son aide pour porter le bagage.,1.0,ACCESSIBILITE,1.0,Chauffeur très professionnel.|Propose une bouteille d'eau et son aide pour porter le bagage.
298397610,2024-05-22,7947,695449,40-CLIENT VAD+ AVEC ATTENTE,Service plus,Autres,1.00,Temps de trajet allongé de  30 mns suite à un mauvais choix d'itinéraire.|Chauffeur désagréable qui m'a demandé de me taire suite à mes remarques.,-1.0,TRAJET_ITINERAIRE,-1.0,Temps de trajet allongé de  30 mns suite à un mauvais choix d'itinéraire.|Chauffeur désagréable qui m'a demandé de me taire suite à mes remarques.
298397610,2024-05-22,7947,695449,40-CLIENT VAD+ AVEC ATTENTE,Service plus,Autres,1.00,Temps de trajet allongé de  30 mns suite à un mauvais choix d'itinéraire.|Chauffeur désagréable qui m'a demandé de me taire suite à mes remarques.,-1.0,CHAUFFEUR_COMPORTEMENT,-1.0,Temps de trajet allongé de  30 mns suite à un mauvais choix d'itinéraire.|Chauffeur désagréable qui m'a demandé de me taire suite à mes remarques.
298774290,2024-05-23,11009,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Très professionnel,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Très professionnel
298774706,2024-05-23,13740,710063,43-SERVICE,Service plus,Service,4.00,"Les délais d'attente s'allongent, les temps de trajets également, un avant goût des futurs complications liées aux JO ???",-0.2,PONCTUALITE,-0.5,"Les délais d'attente s'allongent, les temps de trajets également, un avant goût des futurs complications liées aux JO ???"
298774706,2024-05-23,13740,710063,43-SERVICE,Service plus,Service,4.00,"Les délais d'attente s'allongent, les temps de trajets également, un avant goût des futurs complications liées aux JO ???",-0.2,TRAJET_ITINERAIRE,0.1,"Les délais d'attente s'allongent, les temps de trajets également, un avant goût des futurs complications liées aux JO ???"
298748770,2024-05-23,705,695449,40-CLIENT VAD+ AVEC ATTENTE,Service,Autres,5.00,Parfait ! Beaucoup de bienveillance.,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Parfait ! Beaucoup de bienveillance.
298746929,2024-05-23,7541,607658,56-GRAND PUBLIC,Service plus,Grand Public,5.00,"Arrivée rapide sur le lieu de départ, trajet réalisé dans d'excellentes conditions et chauffeur courtois...",1.0,PONCTUALITE,1.0,"Arrivée rapide sur le lieu de départ, trajet réalisé dans d'excellentes conditions et chauffeur courtois..."
298746929,2024-05-23,7541,607658,56-GRAND PUBLIC,Service plus,Grand Public,5.00,"Arrivée rapide sur le lieu de départ, trajet réalisé dans d'excellentes conditions et chauffeur courtois...",1.0,TRAJET_ITINERAIRE,1.0,"Arrivée rapide sur le lieu de départ, trajet réalisé dans d'excellentes conditions et chauffeur courtois..."
298746929,2024-05-23,7541,607658,56-GRAND PUBLIC,Service plus,Grand Public,5.00,"Arrivée rapide sur le lieu de départ, trajet réalisé dans d'excellentes conditions et chauffeur courtois...",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Arrivée rapide sur le lieu de départ, trajet réalisé dans d'excellentes conditions et chauffeur courtois..."
298762648,2024-05-23,6165,693264,28-SERVICE+OCCASIONNELS,Service plus,Service Plus,4.00,Un chauffeur bien peu bavard,-0.2,CHAUFFEUR_COMPORTEMENT,-0.2,Un chauffeur bien peu bavard
298749058,2024-05-23,11215,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Chauffeur très prévenant,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très prévenant
298730602,2024-05-23,5756,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Parfait et adorable,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Parfait et adorable
298739905,2024-05-23,8013,694303,21-SERVICE+ SOCIÉTÉS,Service,Service Plus,2.00,"Retard de plus de 15min, le chauffeur ne prévient pas, ne répond pas au téléphone avant d'arriver",-1.0,PONCTUALITE,-1.0,"Retard de plus de 15min, le chauffeur ne prévient pas, ne répond pas au téléphone avant d'arriver"
298739905,2024-05-23,8013,694303,21-SERVICE+ SOCIÉTÉS,Service,Service Plus,2.00,"Retard de plus de 15min, le chauffeur ne prévient pas, ne répond pas au téléphone avant d'arriver",-1.0,CHAUFFEUR_COMPORTEMENT,-0.5,"Retard de plus de 15min, le chauffeur ne prévient pas, ne répond pas au téléphone avant d'arriver"
298773360,2024-05-23,11580,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Wonderful and helpful driver!  Thank you!,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Wonderful and helpful driver!  Thank you!
298781457,2024-05-23,12481,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Super chauffeur, tres sympa et voiture propre + conduite souple. je recommande a 100%",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Super chauffeur, tres sympa et voiture propre + conduite souple. je recommande a 100%"
298781457,2024-05-23,12481,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Super chauffeur, tres sympa et voiture propre + conduite souple. je recommande a 100%",1.0,VEHICULE_PROPRETE,1.0,"Super chauffeur, tres sympa et voiture propre + conduite souple. je recommande a 100%"
298781457,2024-05-23,12481,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,"Super chauffeur, tres sympa et voiture propre + conduite souple. je recommande a 100%",1.0,CHAUFFEUR_CONDUITE,1.0,"Super chauffeur, tres sympa et voiture propre + conduite souple. je recommande a 100%"
298767210,2024-05-23,6394,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Chauffeur très gentil avec un grand sens du service,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très gentil avec un grand sens du service
298781585,2024-05-23,1882,695331,92-G7VIP ET G7VANVIP,Club affaires,Grand Public,1.00,"Le chauffeur arrive avec 25mn de retard, ne répond pas au téléphone, se gare au bout du monde, et la voiture sent la nourriture à plein nez....",-1.0,PONCTUALITE,-1.0,"Le chauffeur arrive avec 25mn de retard, ne répond pas au téléphone, se gare au bout du monde, et la voiture sent la nourriture à plein nez...."
298781585,2024-05-23,1882,695331,92-G7VIP ET G7VANVIP,Club affaires,Grand Public,1.00,"Le chauffeur arrive avec 25mn de retard, ne répond pas au téléphone, se gare au bout du monde, et la voiture sent la nourriture à plein nez....",-1.0,CHAUFFEUR_COMPORTEMENT,-0.8,"Le chauffeur arrive avec 25mn de retard, ne répond pas au téléphone, se gare au bout du monde, et la voiture sent la nourriture à plein nez...."
298781585,2024-05-23,1882,695331,92-G7VIP ET G7VANVIP,Club affaires,Grand Public,1.00,"Le chauffeur arrive avec 25mn de retard, ne répond pas au téléphone, se gare au bout du monde, et la voiture sent la nourriture à plein nez....",-1.0,VEHICULE_PROPRETE,-1.0,"Le chauffeur arrive avec 25mn de retard, ne répond pas au téléphone, se gare au bout du monde, et la voiture sent la nourriture à plein nez...."
298777531,2024-05-23,12196,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Excellent chauffeur ! Attentionné et très appliqué à bien faire son métier.,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Excellent chauffeur ! Attentionné et très appliqué à bien faire son métier.
298782210,2024-05-23,13149,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,"Un chauffeur qui ouvre gentiment la porte pour que mon chien et moi soyons à l'abri de la pluie au plus  vite,avec une conversation fort agréable ...bonne conduite et sympathique de surcroî-t :bravo monsieur et merci !!",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Un chauffeur qui ouvre gentiment la porte pour que mon chien et moi soyons à l'abri de la pluie au plus vite, avec une conversation fort agréable ...bonne conduite et sympathique de surcroî-t :bravo monsieur et merci !!"
298782210,2024-05-23,13149,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,"Un chauffeur qui ouvre gentiment la porte pour que mon chien et moi soyons à l'abri de la pluie au plus  vite,avec une conversation fort agréable ...bonne conduite et sympathique de surcroî-t :bravo monsieur et merci !!",1.0,CHAUFFEUR_CONDUITE,1.0,"Un chauffeur qui ouvre gentiment la porte pour que mon chien et moi soyons à l'abri de la pluie au plus vite, avec une conversation fort agréable ...bonne conduite et sympathique de surcroî-t :bravo monsieur et merci !!"
298782210,2024-05-23,13149,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,"Un chauffeur qui ouvre gentiment la porte pour que mon chien et moi soyons à l'abri de la pluie au plus  vite,avec une conversation fort agréable ...bonne conduite et sympathique de surcroî-t :bravo monsieur et merci !!",1.0,ACCESSIBILITE,1.0,"Un chauffeur qui ouvre gentiment la porte pour que mon chien et moi soyons à l'abri de la pluie au plus vite, avec une conversation fort agréable ...bonne conduite et sympathique de surcroî-t :bravo monsieur et merci !!"
298779079,2024-05-23,13414,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,2.00,Peu aimable,-0.8,CHAUFFEUR_COMPORTEMENT,-0.8,Peu aimable
298699430,2024-05-22,4171,695331,91-G7+ ET G7VAN,Service plus,Grand Public,5.00,Chauffeur très agréable qui ne manque pas de nous partager sa connaissance de Paris,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Chauffeur très agréable qui ne manque pas de nous partager sa connaissance de Paris
298781458,2024-05-23,1641,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,3.00,Erreur de géolocalisation automatique à l'aéroport d'Orly lors de la commande induisant perte de temps et d'argent.,-0.5,APPLICATION,-0.7,Erreur de géolocalisation automatique à l'aéroport d'Orly lors de la commande induisant perte de temps et d'argent.
298781458,2024-05-23,1641,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,3.00,Erreur de géolocalisation automatique à l'aéroport d'Orly lors de la commande induisant perte de temps et d'argent.,-0.5,PONCTUALITE,-0.3,Erreur de géolocalisation automatique à l'aéroport d'Orly lors de la commande induisant perte de temps et d'argent.
298781905,2024-05-23,3651,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Chauffeur très serviable et très bon conducteur,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très serviable et très bon conducteur
298781905,2024-05-23,3651,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,Chauffeur très serviable et très bon conducteur,1.0,CHAUFFEUR_CONDUITE,1.0,Chauffeur très serviable et très bon conducteur
298784474,2024-05-23,9390,695331,59-GRAND PUBLIC,Service plus,Grand Public,5.00,Très sympathique,0.8,CHAUFFEUR_COMPORTEMENT,0.8,Très sympathique
298771014,2024-05-23,10390,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,"Chauffeur extrêmement poli , courtois. Cela fait plaisir. Cultivé. Voiture propre. 20/20 félicitations",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Chauffeur extrêmement poli , courtois. Cela fait plaisir. Cultivé. Voiture propre. 20/20 félicitations"
298771014,2024-05-23,10390,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,5.00,"Chauffeur extrêmement poli , courtois. Cela fait plaisir. Cultivé. Voiture propre. 20/20 félicitations",1.0,VEHICULE_PROPRETE,1.0,"Chauffeur extrêmement poli , courtois. Cela fait plaisir. Cultivé. Voiture propre. 20/20 félicitations"
298765828,2024-05-23,3168,674083,15-CLUB AFFAIRES PREMIUM,Club affaires,Club Affaires,5.00,Sympathique et efficace!,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Sympathique et efficace!
298776888,2024-05-23,4895,671905,21-SERVICE+ SOCIÉTÉS,Club affaires,Service Plus,5.00,Chauffeur très aimable ! Merci pour sa gentillesse,1.0,CHAUFFEUR_COMPORTEMENT,1.0,Chauffeur très aimable ! Merci pour sa gentillesse
298539335,2024-05-18,863,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"La course a été trop chère. 40€ pour une course habituellement à 21€, c'est inadmissible.",-1.0,PRIX_FACTURATION,-1.0,"La course a été trop chère. 40€ pour une course habituellement à 21€, c'est inadmissible."
298779479,2024-05-23,13676,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,2.00,"Mauvais itinéraire, jamais arrivé à destination",-0.9,TRAJET_ITINERAIRE,-0.9,"Mauvais itinéraire, jamais arrivé à destination"
298682312,2024-05-22,11545,695331,51-GRAND-PUBLIC PAYANT,Service plus,Particulier payant,1.00,La course en elle même RAS par contre Je ne comprends pas le montant final de la facture ?? Sur le compteur à l'arrivée était inscrit 54 euros et je paie 74 euros sans aucun détail sur la f-acture.  ? Pouvez vous m'expliquer ?,-0.9,PRIX_FACTURATION,-0.9,Je ne comprends pas le montant final de la facture ?? Sur le compteur à l'arrivée était inscrit 54 euros et je paie 74 euros sans aucun détail sur la f-acture.
298676887,2024-05-22,5917,695331,91-G7+ ET G7VAN,Service plus,Grand Public,1.00,He charged me 57€ for the travel. And so did the app. I payed twice for the ride.,-1.0,PRIX_FACTURATION,-1.0,He charged me 57€ for the travel. And so did the app. I payed twice for the ride.
298631658,2024-05-21,7134,684801,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,5.00,"Excellent chauffeur, attentionné et très agréable. Fortement recommandé.",1.0,CHAUFFEUR_COMPORTEMENT,1.0,"Excellent chauffeur, attentionné et très agréable. Fortement recommandé."
298785909,2024-05-23,13170,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,Terrible. The driver kicked us out for no reason. Scary and terrible!,-1.0,CHAUFFEUR_COMPORTEMENT,-1.0,The driver kicked us out for no reason. Scary and terrible!
298731422,2024-05-22,11065,695331,91-G7+ ET G7VAN,Service plus,Grand Public,2.00,Conduite dangereuse,-0.9,CHAUFFEUR_CONDUITE,-0.9,Conduite dangereuse
298481912,2024-05-17,12716,695331,59-GRAND PUBLIC,Service,Grand Public,5.00,Chauffeur très courtois,0.8,CHAUFFEUR_COMPORTEMENT,0.8,Chauffeur très courtois
298702294,2024-05-23,8949,695331,51-GRAND-PUBLIC PAYANT,Service,Particulier payant,5.00,Chauffeur très gentil et agréable.,0.9,CHAUFFEUR_COMPORTEMENT,0.9,Chauffeur très gentil et agréable.
298779080,2024-05-23,13432,707013,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,5.00,She is one of the nicest drivers I've ever met. Really good discussions throughout the trip and awesome music.,0.9,CHAUFFEUR_COMPORTEMENT,0.9,She is one of the nicest drivers I've ever met. Really good discussions throughout the trip and awesome music.
298779080,2024-05-23,13432,707013,21-SERVICE+ SOCIÉTÉS,Service plus,Service Plus,5.00,She is one of the nicest drivers I've ever met. Really good discussions throughout the trip and awesome music.,0.9,VEHICULE_CONFORT,0.7,She is one of the nicest drivers I've ever met. Really good discussions throughout the trip and awesome music.
298790208,2024-05-23,9638,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Bonsoir,||Je souhaite faire une réclamation sur l'attitude du chauffeur qui ne prend pas le chemin le plus rapide, alors que je lui ai demandé, afin de faire un détour pour un chemin plus l-ong afin de me facturer plus ! Je trouve que c'est du vol et aimerai un retour de votre service client à ce sujet.",-0.9,CHAUFFEUR_COMPORTEMENT,-0.8,Je souhaite faire une réclamation sur l'attitude du chauffeur qui ne prend pas le chemin le plus rapide afin de me facturer plus ! Je trouve que c'est du vol et aimerai un retour de votre service client à ce sujet.
298790208,2024-05-23,9638,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Bonsoir,||Je souhaite faire une réclamation sur l'attitude du chauffeur qui ne prend pas le chemin le plus rapide, alors que je lui ai demandé, afin de faire un détour pour un chemin plus l-ong afin de me facturer plus ! Je trouve que c'est du vol et aimerai un retour de votre service client à ce sujet.",-0.9,TRAJET_ITINERAIRE,-0.9,Je souhaite faire une réclamation sur l'attitude du chauffeur qui ne prend pas le chemin le plus rapide afin de me facturer plus ! Je trouve que c'est du vol et aimerai un retour de votre service client à ce sujet.
298790208,2024-05-23,9638,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Bonsoir,||Je souhaite faire une réclamation sur l'attitude du chauffeur qui ne prend pas le chemin le plus rapide, alors que je lui ai demandé, afin de faire un détour pour un chemin plus l-ong afin de me facturer plus ! Je trouve que c'est du vol et aimerai un retour de votre service client à ce sujet.",-0.9,PRIX_FACTURATION,-0.9,Je souhaite faire une réclamation sur l'attitude du chauffeur qui ne prend pas le chemin le plus rapide afin de me facturer plus ! Je trouve que c'est du vol et aimerai un retour de votre service client à ce sujet.
298790208,2024-05-23,9638,695331,59-GRAND PUBLIC,Service,Grand Public,1.00,"Bonsoir,||Je souhaite faire une réclamation sur l'attitude du chauffeur qui ne prend pas le chemin le plus rapide, alors que je lui ai demandé, afin de faire un détour pour un chemin plus l-ong afin de me facturer plus ! Je trouve que c'est du vol et aimerai un retour de votre service client à ce sujet.",-0.9,SERVICE_CLIENT,-0.5,Je souhaite faire une réclamation sur l'attitude du chauffeur qui ne prend pas le chemin le plus rapide afin de me facturer plus ! Je trouve que c'est du vol et aimerai un retour de votre service client à ce sujet.
298791433,2024-05-23,13483,695331,91-G7+ ET G7VAN,Service,Grand Public,5.00,"Chauffeur très sympathique, aimable et honnête. Conduite douce et sécurisante. Je recommande !",0.9,CHAUFFEUR_COMPORTEMENT,0.9,"Chauffeur très sympathique, aimable et honnête. Conduite douce et sécurisante. Je recommande !"
